MARQUES;MODELE;TYP. MINES;CNIT;CARB;CV;PUISS.;BV;Urbain;Ex.Urb;Mixte;CO2;;;;;
VOLVO;V70XC;MVV2804LY722;SZ58K3;ES;14;147.0;M 5;14.1;8.4;10.5;251;;;;;
BMW;525i TOURING BVA;MBM3824D5127;5/DDS4101;ES;13;141.0;A 5;14.7;8.0;10.5;252;;;;;
CHEVROLET;CAMARO CABRIOLET V6 3.8L;MG11805EJ060;1FP67BBAAACCBACCAA;ES;13;142.0;M 5;15.3;7.8;10.6;252;;;;;
CHEVROLET;CAMARO V6 3.8L;MG11801ED062;1FP87ABAAAAAAACCAA;ES;13;142.0;M 5;15.3;7.8;10.6;252;;;;;
FORD;GALAXY 2.8L;MFD1896AR112;WGRAYL17AP;ES;14;150.0;M 6;14.5;8.2;10.5;252;;;;;
NISSAN;MAXIMA 3.0L BVA;MJN3812CN292;A33BB02;ES;14;147.0;A 4;15.1;7.8;10.5;252;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E1644;3BGSTAMXX11SGQM51A034NO0GG;ES;13;142.0;M 5;15.1;7.9;10.5;252;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E4647;3BGSTAMXX11SGQM51A034SO0GG;ES;13;142.0;M 5;15.1;7.9;10.5;252;;;;;
VOLVO;V702.4LT BVA;MVV3804LY719;SW58K9;ES;14;147.0;A 5;15.1;8.0;10.6;252;;;;;
BMW;330xi TOURING BVA;MBM4924CB631;346XEP5102;ES;16;170.0;A 5;15.0;8.0;10.6;253;;;;;
HONDA;ACCORD COUPE 3.0 V6;MJH3801A2063;CG211;ES;14;147.0;A 4;15.0;8.2;10.7;253;;;;;
VOLVO;C702.0LT BVA;MVV3701PH617;NK48K9;ES;11;120.0;A 5;15.6;7.7;10.6;253;;;;;
VOLVO;C70CABRIOLET 2.0LT BVA;MVV3705PM614;NC48K9;ES;11;120.0;A 5;15.6;7.7;10.6;253;;;;;
AUDI;A43.0L (220ch) QUATTRO;MAU2982FR994;8ELASNQ1QM5ABSR8E61P;ES;15;162.0;M 5;15.0;8.1;10.6;254;;;;;
BMW;323Ci CABRIOLET BVA;MBM3715CE861;346RBR3102;ES;12;125.0;A 5;15.2;7.9;10.6;254;;;;;
BMW;325xi TOURING BVA;MBM4824CC653;346XEP3102;ES;13;141.0;A 5;14.6;8.3;10.6;254;;;;;
FORD;GALAXY 2.8L;MFD1896AS113;WGRAYL17AQ;ES;14;150.0;M 6;14.6;8.3;10.6;254;;;;;
MERCEDES-BENZ;SLK320 BVA;MMB39B5QJ550;170K465F0TCAAA20;ES;15;160.0;A 5;15.9;7.5;10.6;254;;;;;
SEAT;ALHAMBRA 2800 V6;MSE1812D5863;7MSSEA8CAYLX01NSGFM62N019Q;ES;14;150.0;M 6;14.6;8.3;10.6;254;;;;;
SUBARU;FORESTER 2.0L TURBO BVA;MJB4704D1551;SFT510;ES;12;130.0;A 4;14.9;8.3;10.7;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BF071;7MSEA8CAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BG097;7MSEA8FAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BZ116;7MSEA8TAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BT051;7MSEA8CATMX01NAGFA499009Q;ES;9;85.0;A 4;14.4;8.3;10.6;254;;;;;
CHRYSLER;SEBRING CABRIOLET 2.7L;MC33805JK383;JRLB5U1;ES;14;149.0;A 4;14.9;8.4;10.8;255;;;;;
ROVER;ROVER 75 TOURER 2.0L V6 CD BVA;MRV3604JX615;RJTK01L;ES;11;110.0;A 5;15.1;8.2;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.0L V6 CG BVA;MRV3604JY616;RJTK01Y;ES;11;110.0;A 5;15.1;8.2;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.5L V6 CD BVA;MRV3704JF623;RJTL01M;ES;12;130.0;A 5;15.6;7.9;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.5L V6 CG BVA;MRV3704JG624;RJTL01Z;ES;12;130.0;A 5;15.6;7.9;10.7;255;;;;;
SAAB;37385BERLINE 2.0T (185ch) BVA;MSA3802C7380;YS3EXXXXE4C/TKA05;ES;13;136.0;A 5;16.0;7.6;10.7;255;;;;;
LEXUS;IS30;MJL3902JN048;XE1JCE10(E)JCE10L-AEAVFW(1D);ES;15;157.0;A 5;15.5;8.0;10.8;256;;;;;
MERCEDES-BENZ;C 240 BERLINE BVA;MMB37B2AZ748;203R062F0TAAAA50;ES;12;125.0;A 5;15.7;7.9;10.7;256;;;;;
AUDI;A82.8L (193ch) TIPTRONIC;MAU3872BZ055;D2LAMXF1FA5V00R07P;ES;13;142.0;A 5;15.7;7.9;10.7;257;;;;;
BMW;530i BERLINE BVA;MBM3922DH546;5/DDT6101;ES;16;170.0;A 5;15.5;7.9;10.7;257;;;;;
CHRYSLER;300M 2.7L;MC33802GU366;LREB6R3;ES;14;150.0;A 4;15.1;8.6;11.0;257;;;;;
FORD;COUGAR 2.5L (170ch) BVA;MFD3761RM858;BCVLCBB14CABPC;ES;12;125.0;A 4;15.3;8.0;10.7;257;;;;;
FORD;GALAXY 2.8L;MFD1896AT114;WGRAYL17AR;ES;14;150.0;M 6;14.7;8.4;10.7;257;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E2645;3BGSTAMXX11SGQM51A034NP0GG;ES;13;142.0;M 5;15.3;8.0;10.7;257;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E5648;3BGSTAMXX11SGQM51A034SP0GG;ES;13;142.0;M 5;15.3;8.0;10.7;257;;;;;
DAEWOO;NUBIRA BREAK 2.0L CDX BVA;MDW3504DG774;KLAJJW2689;ES;10;92.5;A 4;14.5;7.5;10.1;258;;;;;
MAZDA;XEDOS 9 2.5L V6;MJZ3712AJ359;TA12L5;ES;12;120.0;A 4;15.1;8.1;10.7;258;;;;;
SAAB;37385ESTATE 2.0T (185ch) BVA;MSA3802CU392;YS3EXXXXE5C/TKA03;ES;13;136.0;A 5;15.9;7.9;10.8;258;;;;;
VOLVO;V70T5 BVA;MVV3904LH717;SW53K9;ES;17;184.0;A 5;15.3;8.2;10.8;258;;;;;
AUDI;A43.0L (220ch) QUATTRO TIPTRONIC;MAU4982FU991;8ELASNQ1QA5VF0R8E61P;ES;15;162.0;A 5;16.0;7.8;10.8;259;;;;;
AUDI;A82.8L (193ch) TIPTRONIC;MAU3872B0056;D2LAMXF1FA5V00R07Q;ES;13;142.0;A 5;15.8;8.0;10.8;259;;;;;
BMW;735i BERLINE BVA;MBM3922AV394;765GL4101;ES;19;200.0;A 6;15.0;8.2;10.7;259;;;;;
FORD;GALAXY 2.8L;MFD1896AU115;WGRAYL17AS;ES;14;150.0;M 6;14.8;8.5;10.8;259;;;;;
MERCEDES-BENZ;E 280 BERLINE BVA;MMB38C2CM307;210J063F0TPBBA50;ES;14;150.0;A 5;16.0;7.8;10.8;259;;;;;
MERCEDES-BENZ;E 320 BERLINE BVA;MMB39C2CV315;210J065F0TFBBA50;ES;15;165.0;A 5;16.0;7.7;10.8;259;;;;;
MERCEDES-BENZ;E 320 BREAK BVA;MMB39B4C5649;210KJ265F0TFBBAA0;ES;15;165.0;A 5;15.8;7.9;10.8;259;;;;;
TOYOTA;PREVIA 2.4L 7PL BVA;MJT3726M0556;R3ACR30(M)ACR30L-MFSDKW(3B);ES;11;115.0;A 4;14.5;8.7;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C1KT960;1JSCAUEX11SGQM62M001N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KF846;1JSCAUEX11SGQM62Y009N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KU922;1JSCBDEX11SGQM62M001N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1K2930;1JSCBDEX11SGQM62Y009N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EJ524;3BGSEAMXX11SGQM51A034NP0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EK526;3BGSEAMXX11SGQM51A034SP0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E3646;3BGSTAMXX11SGQM51A034NQ0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E6649;3BGSTAMXX11SGQM51A034SQ0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BG072;7MSEA8CAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BH098;7MSEA8FAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6B0117;7MSEA8TAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BU052;7MSEA8CATMX01NAGFA499009R;ES;9;85.0;A 4;14.6;8.5;10.8;259;;;;;
VOLVO;S802.9L;MVV3802Q0756;TS92K5;ES;14;144.0;A 4;15.1;8.3;10.8;259;;;;;
DAEWOO;LEGANZA CDX BVA;MDW3502EM747;KLAVVN1132;ES;10;93.0;A 4;14.7;7.0;9.9;260;;;;;
MERCEDES-BENZ;C 320 BERLINE BVA;MMB39B2A6753;203R065F0TBAAA50;ES;15;160.0;A 5;16.1;7.8;10.8;260;;;;;
KIA;SPORTAGE 3P;MKA2501EA130;JA-25335;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE 5P DOHC;MKA2502E4122;JA-45535;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE BREAK;MKA2504EL135;JA-45635;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE CUTBACK;MKA2501EC132;JA-25435;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
MERCEDES-BENZ;E 240 BERLINE BVA;MMB37C2C9295;210J062F0TAAAA50;ES;12;125.0;A 5;16.3;7.9;10.9;261;;;;;
AUDI;A43.0L (220ch) QUATTRO TIPTRONIC;MAU4982FV992;8ELASNQ1QA5VF0R8E61Q;ES;15;162.0;A 5;16.1;7.9;10.9;262;;;;;
AUDI;A62.4L (170ch) QUATTRO;MAU2792KY444;4BLBDVQ1QM5ABFR96P;ES;12;125.0;M 5;15.2;8.3;10.9;262;;;;;
SUZUKI;GRAND VITARA 5P 2.5L V6 BVA;MJS4704JX269;FTD62V2;ES;11;116.0;A 4;14.3;8.9;10.9;262;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EJ525;3BGSEAMXX11SGQM51A034NQ0GG;ES;13;142.0;M 5;15.5;8.2;10.9;262;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EL527;3BGSEAMXX11SGQM51A034SQ0GG;ES;13;142.0;M 5;15.5;8.2;10.9;262;;;;;
BMW;745i BERLINE BVA;MBM3922AZ398;765GL6101;ES;24;245.0;A 6;15.5;8.3;10.9;263;;;;;
KIA;SPORTAGE 5P SOHC;MKA2202E7058;JA-45525;ES;8;70.0;M 5;15.8;9.5;12.7;263;;;;;
SAAB;37385BERLINE 3.0T V6 (200ch) BVA;MSA3802CE387;YS3EXXXXE4ZA08;ES;14;147.0;A 5;16.5;7.9;11.1;263;;;;;
VOLVO;C702.4LT BVA;MVV3801PT619;NK56K9;ES;13;142.0;A 5;16.0;8.1;11.0;263;;;;;
VOLVO;C70CABRIOLET 2.4LT BVA;MVV3805PY616;NC56K9;ES;13;142.0;A 5;16.0;8.1;11.0;263;;;;;
VOLVO;V702.4LT AWD BVA;MVV4804L3721;SW58K7;ES;14;147.0;A 5;15.3;8.5;11.0;263;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A1136;WGRE5SA17CP;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A2137;WGRE5SA17CQ;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A3138;WGRE5SA17CR;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A4139;WGRE5SA17CS;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
PORSCHE;BOXSTER (204ch) BVA;MPC3905BQ183;986KB1202;ES;15;155.0;A 5;15.9;8.0;10.9;264;;;;;
PORSCHE;BOXSTER (220ch) BVA;MPC3905BP182;986KB1201;ES;15;162.0;A 5;15.9;8.0;10.9;264;;;;;
SEAT;LEON CUPRA 2800 (204ch);MSE2812KC763;1MABAUEX11SGQM62M0011O1NN;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
SEAT;LEON CUPRA 2800 (204ch);MSE2822KD012;1MABBDEX11SGQM62Y0091O1NN;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28C4S5667;1JBVAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28F4SW752;1JBVAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28D2S2376;1JSTAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2S7051;1JSTAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2S9089;1JSTBDEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2SD093;1JSTBDEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C1KV962;1JSCAUEX11SGQM62M001O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C2KZ964;1JSCAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KH848;1JSCAUEX11SGQM62Y009O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2KL850;1JSCAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KW924;1JSCBDEX11SGQM62M001O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2K0926;1JSCBDEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1K4932;1JSCBDEX11SGQM62Y009O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2K8934;1JSCBDEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28D4KL194;1JSEAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F4KV978;1JSEAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION TIPTRONIC;MVW48D2EZ640;3BGSTAMXX11AGQA51V019NP0GG;ES;13;142.0;A 5;16.3;7.9;11.0;264;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION TIPTRONIC;MVW48D2E1642;3BGSTAMXX11AGQA51V019SP0GG;ES;13;142.0;A 5;16.3;7.9;11.0;264;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BV053;7MSEA8CATMX01NAGFA499009S;ES;9;85.0;A 4;14.8;8.7;11.0;264;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6BU085;7MSEA8CAYLX11NSGQM62N008Q;ES;14;150.0;M 6;14.9;8.7;11.0;264;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6BN103;7MSEA8FAYLX11NSGQM62N008Q;ES;14;150.0;M 6;14.9;8.7;11.0;264;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6B6122;7MSEA8TAYLX11NSGQM62N008Q;ES;14;150.0;M 6;14.9;8.7;11.0;264;;;;;
DAEWOO;REZZO CDX BVA;MDW3404K9734;KLAUUW2155;ES;9;89.0;A 4;15.1;8.2;10.8;265;;;;;
KIA;CARNIVAL BREAK 7PL V6;MKA1704F7139;UPUP27522;ES;12;121.0;M 5;15.3;8.9;11.3;265;;;;;
LEXUS;IS300 SportCross;MJL3904JU051;XE1JCE10(W)JCE10L-AWAVFW(1D);ES;15;157.0;A 5;16.1;8.4;11.2;265;;;;;
PORSCHE;BOXSTER S (252ch);MPC1905BA184;986KC11;ES;17;185.0;M 6;15.7;8.0;10.7;265;;;;;
MERCEDES-BENZ;C 240 BERLINE;MMB17B2AW747;203R062F0LAAAA50;ES;12;125.0;M 6;16.6;7.9;11.1;266;;;;;
MERCEDES-BENZ;CLK320 CABRIOLET BVA;MMB39B5MW725;208L465F0TEAAA40;ES;15;160.0;A 5;16.6;8.0;11.1;266;;;;;
MERCEDES-BENZ;E 280 BERLINE;MMB18C2CJ305;210J063F0LPBBA50;ES;14;150.0;M 6;16.4;8.0;11.1;266;;;;;
MERCEDES-BENZ;E 280 BREAK BVA;MMB38B4CW641;210KJ263F0TPAAAA0;ES;14;150.0;A 5;16.2;8.1;11.1;266;;;;;
MERCEDES-BENZ;S 320 BERLINE BVA;MMB39E2K3834;220N065F0TBAAA50;ES;16;165.0;A 5;17.1;7.7;11.1;266;;;;;
MERCEDES-BENZ;S 320 LIMOUSINE BVA;MMB39E2K7838;220N165F0TBAAAA0;ES;16;165.0;A 5;17.1;7.7;11.1;266;;;;;
RENAULT;AVANTIME V6 24v;MRE1901P8946;DE0T06;ES;14;152.0;M 6;15.9;8.9;11.3;266;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28C4S7669;1JBVAUEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28F4SY754;1JBVAUEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28F4S9790;1JBVBDEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28D2S4378;1JSTAUEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2S9053;1JSTAUEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2SB091;1JSTBDEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2SF095;1JSTBDEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C2K1966;1JSCAUEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2KN852;1JSCAUEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2K2928;1JSCBDEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F2KA936;1JSCBDEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28D4KN196;1JSEAUEX11SGQM62M001P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F4KX980;1JSEAUEX11SGQM62Y009P41N10GG;ES;14;150.0;M 6;15.8;8.3;11.1;266;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EE518;3BGSEAMXX11AGQA51V019NP0GG;ES;14;142.0;A 5;16.5;8.0;11.1;266;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EH521;3BGSEAMXX11AGQA51V019SP0GG;ES;14;142.0;A 5;16.5;8.0;11.1;266;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION TIPTRONIC;MVW48D2E0641;3BGSTAMXX11AGQA51V019NQ0GG;ES;14;142.0;A 5;16.4;8.0;11.1;266;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION TIPTRONIC;MVW48D2E2643;3BGSTAMXX11AGQA51V019SQ0GG;ES;14;142.0;A 5;16.4;8.0;11.1;266;;;;;
BMW;Z3M COUPE;MBM1921G1316;MR/CCN91;ES;23;239.0;M 5;16.6;7.9;11.1;268;;;;;
BMW;Z3M ROADSTER;MBM1925G7314;MR/CCL91;ES;23;239.0;M 5;16.6;7.9;11.1;268;;;;;
MERCEDES-BENZ;SLK32 AMG BVA;MMB39E5QC698;170K46CF0SDAAA20;ES;26;260.0;A 5;16.2;8.4;11.2;268;;;;;
SAAB;37385ESTATE 3.0T V6 (200ch) BVA;MSA3802C1399;YS3EXXXXE5ZA05;ES;14;147.0;A 5;17.0;8.1;11.3;268;;;;;
VOLVO;C70T5 BVA;MVV3901PD618;NK53K9;ES;17;176.0;A 5;16.1;8.3;11.2;268;;;;;
MERCEDES-BENZ;C 240 BREAK BVA;MMB37C4AN598;203KR262F0TAAAA50;ES;12;125.0;A 5;16.5;8.3;11.2;269;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EF519;3BGSEAMXX11AGQA51V019NQ0GG;ES;14;142.0;A 5;16.6;8.1;11.2;269;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EJ522;3BGSEAMXX11AGQA51V019SQ0GG;ES;14;142.0;A 5;16.6;8.1;11.2;269;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6BV086;7MSEA8CAYLX11NSGQM62N008R;ES;14;150.0;M 6;15.1;8.9;11.2;269;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6BP104;7MSEA8FAYLX11NSGQM62N008R;ES;14;150.0;M 6;15.1;8.9;11.2;269;;;;;
VOLKSWAGEN;SHARAN V6 4MOTION;MVW28E6B7123;7MSEA8TAYLX11NSGQM62N008R;ES;14;150.0;M 6;15.1;8.9;11.2;269;;;;;
CHRYSLER;300M 3.5L;MC33902GG367;LREB6G4;ES;18;185.0;A 4;16.1;8.9;11.5;270;;;;;
JAGUAR;S-TYPE 3.0L V6 PACK;MJA1902GW088;CCXEAB25BBBE;ES;17;175.0;M 5;16.5;8.1;11.2;270;;;;;
MERCEDES-BENZ;SL280 BVA;MMB3895JH465;129F463F0TBAAA20;ES;14;150.0;A 5;16.3;8.4;11.3;270;;;;;
MERCEDES-BENZ;V 230;MMB1666HV993;638/2YBB0F81AB1;ES;11;105.0;M 5;15.6;9.1;11.5;270;;;;;
VOLVO;V70XC BVA;MVV4804L5723;SZ58K7;ES;14;147.0;A 5;15.5;8.8;11.3;270;;;;;
AUDI;A62.4L (170ch) QUATTRO TIPTRONIC;MAU4792KF455;4BLBDVQ1QA5VG0R96Q;ES;12;125.0;A 5;16.3;8.2;11.3;271;;;;;
AUDI;A62.4L (170ch) QUATTRO TIPTRONIC;MAU4792KB451;4BLBDVQ1QA5VG0R92Q;ES;12;125.0;A 5;16.3;8.2;11.3;271;;;;;
AUDI;A63.0L (220ch) QUATTRO BV6;MAU2992KP669;4BLASNQ1QM6EBCR96P;ES;15;162.0;M 6;16.0;8.6;11.3;271;;;;;
MERCEDES-BENZ;C 320 BREAK BVA;MMB39C4AU603;203KR265F0TBAAA50;ES;15;160.0;A 5;16.8;8.2;11.3;271;;;;;
MERCEDES-BENZ;E 240 BERLINE;MMB17C2C5293;210J062F0LCAAA50;ES;12;125.0;M 6;16.6;8.1;11.3;271;;;;;
MERCEDES-BENZ;E 430 BERLINE BVA;MMB39C2C1321;210J070F0SJCCA50;ES;20;205.0;A 5;16.6;8.3;11.3;271;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EG520;3BGSEAMXX11AGQA51V019NR0GG;ES;14;142.0;A 5;16.7;8.2;11.3;271;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION TIPTRONIC;MVW48D4EJ523;3BGSEAMXX11AGQA51V019SR0GG;ES;14;142.0;A 5;16.7;8.2;11.3;271;;;;;
MERCEDES-BENZ;SL280;MMB1895JY463;129F463F0EAAAA20;ES;14;150.0;M 5;16.4;8.5;11.4;272;;;;;
VOLVO;S80T6;MVV3902QK755;TS91K5;ES;19;200.0;A 4;16.3;8.4;11.3;272;;;;;
RENAULT;ESPACE V6 BVA;MRE3806HF495;JE0G02;ES;13;140.0;A 4;16.3;8.9;11.6;273;;;;;
RENAULT;GRAND ESPACE V6 BVA;MRE3806HG496;JE0GL2;ES;13;140.0;A 4;16.3;8.9;11.6;273;;;;;
AUDI;A63.0L (220ch) QUATTRO TIPTRONIC;MAU4992K3678;4BLASNQ1QA5VE0R96Q;ES;15;162.0;A 5;16.6;8.4;11.4;274;;;;;
AUDI;A6AVANT 3.0L (220ch) QUATTRO TIPTRONIC;MAU4994KH713;4BAASNQ1QA5VE0R96Q;ES;15;162.0;A 5;16.6;8.4;11.4;274;;;;;
